store_name,storetype,x,y,identnum,newident,surveyed,apples,bananas,grapes,melon,oranges_loose,carrots,celery,green_pepper,lettuce,onion,tomatos,potatoes,oranges_man,peaces,mushrooms,spaghe_sauce,tomato_sauce,orange_juice,broccoli,green_bean,green_peas,french_fries,bread_white,bread_whole,hambu_buns,dinner_rolls,italian_bread,bagels,bread_crumbs,cereal_corn,cereal_oats,flour,macaroni,noodles,popcorn,rice,spaghetti,milk_lowfat,milk_whole,cheese_cheddar,cheese_cottage,cheese_moz,milk_evapo,beef,chicken_whole,chicken_thighs,turkey_ground,pork,turkey_ham,eggs,fish_flounder,tuna_fish,beans_garb,beans_kidne,beans_baked,margarine,shortening,salad_dressing,veg_oil,sugar_brown,sugar_powdered,sugar_white,jelly_grape,molasses,pancake_syrup,chocolate_chops,fruit_drink,fudgesicles,baking_pow,baking_soda,chile_powder,cinnamon,cumin,onion_powder,garlic_powder,italian_seas,oregano,paprika,black_epper,salt,vanilla,childen_boul,catsup,soy_sauce,lemon_juice,gelatin,choc_drink
Gas-N-Go Food Mart,Convenience Store,-88.52681746700,30.36846182500,150,STORE-150,0,5.81276647117,0,0,0,0,0,0,0,0,1.14544608026,0,0,3.84416246155,0,26.930050816,2.48546259915,0,0,0,0,0,0,2.08681331563,0,1.77799852925,0,0,0,0,3.51814775548,4.35087024699,0,1.14730289756,0,0,1.82688784781,1.68135108476,20.8212027122,1.96920379444,0.791877962142,0,0,0.541087540056,0,0,0,0,0,2.59008502707,1.06082392008,4.47039330916,3.23010150544,0,1.58872473953,1.6530227048,0.698182488442,0.869034879079,1.06696183337,0.481465830479,0.0456532792961,0,0,0.0991703466202,0,0.37898067168,0,5.81328977078,1.38814770086,0.286041291346,0.0752914827712,0,0,0,0.405533731844,1.07230637481,0,5.69910395334,1.38771494014,1.71405972543,0.211029444988,1.91664812165,0,0.24351253412,8.14543315982,0.0811181888722,0,4.74918795223
Dollar General,Convenience Store,-88.52489101600,30.37784468600,151,STORE-151,0,0,4.42631137741,0,0,0,0,0,0,0,0,0,0,0,2.78563512382,0,1.23432715705,0,0,0,0,0,0,2.14676216124,1.38690039699,3.14173136873,0,0,0,1.2768808907,0.858990640417,2.85973836637,0.554557573834,0,1.61931299913,3.64511323811,0,1.37889622676,0,1.79021599464,0.534647457653,0,0,0.279010498056,0,0,0,0,0,11.1965363852,1.3839158496,0,5.12027969285,1.49635677138,0,0,0,1.1298915876,0,0,0,0,0.080517834988,0.12702797752,0.260975674423,0.662655794823,0.233777887142,9.13404139827,0,0.255927854809,0,0,0.98395021108,0,0.655208348852,1.07599185097,0,3.64256925383,0.469456463212,2.06059630834,0.332448935969,0.13409613719,0,0.156766959429,0,0.793685293515,0,8.07997905486
M-B-P Shoppe-N-Stop,Convenience Store,-88.52068422400,30.38898741100,152,STORE-152,0,0,0,0,0,0,0,1.40638631479,0,0,0,0,0,1.58044245938,3.10313617763,0,0,0.362832333306,0,0,0,0,0,1.09011560634,0,0,0,0,3.60813791808,0,0.95259736241,0,0.548641731293,0,0,0.951616674208,2.1672592493,1.66377289615,0,1.77297648814,0,0,0,0.413696524235,7.86404449253,0,1.7044718619,0,0,24.2451135825,1.60244829326,0,7.14306008134,0,0.85664952514,0,0.493545504892,0,0.33670493083,0.311516705874,0.0529463803132,0.0509911265726,0.034393677857,0.0424150191551,0,0.607608844667,0.271236065397,0,0,0,0.168430377355,0,0.287423036102,0,0,0,0,3.39635742901,0,1.77595344164,0.650922518944,1.73627907233,0,0.0675953506157,8.36930660018,0.828130020337,0.391102759847,13.824500203
Dollar General,Convenience Store,-88.51643274700,30.38526935100,153,STORE-153,0,0,0,0,0,0,0,0,0,0,1.1594213644,0,0,0,0,25.0583590573,1.61533887978,0,0,0,0,0,0,2.19556397074,0,3.65342433746,0,0,7.3801415699,0,4.86214807923,3.55259220381,0,0,1.1808139292,0,0,0.856333762159,30.6420379948,1.17484469362,1.19789393015,0,0,0,5.830534641,0,1.03880485812,0,0,0,1.74997168047,0,1.79880490925,0,1.26522886617,0,0,0.638123724835,0.356583929984,0.451787462805,0,0,0.0423073719903,0.136027062081,0,0.760378922831,0,0,0,0,0.0658884196312,0,0.499149138048,0,0,0,0,0,1.22480462856,2.61459069131,0.78866601809,0,1.03344759493,0.244632214472,0,0,0,9.92568078112
Supermercado La Jarochita,Grocery Store,-88.52586656000,30.36686162700,154,STORE-154,0,0,3.02728092303,13.8956157818,8.00381561609,11.9002028614,0,1.13561126019,1.37389453593,1.4865235235,1.22362132346,5.84409345907,0,1.42656733856,1.01549348607,6.90944229571,1.408457883,0.118596627648,2.69477653142,0,7.27047698506,11.7115947764,0.248199660927,0,1.69617949022,2.08095054755,2.52696264626,7.42572228552,2.08351190962,1.02527921471,2.29574199274,1.92741620488,0.348101721554,0,0,3.57237561465,0.515043121738,1.50772626648,22.753435795,1.24575805494,0.75035116336,0,0.771094110562,0.205158390715,8.02753353824,0,0,3.18371307,0,2.44721212087,1.0064722738,6.85739927977,4.94214448698,0.808309567483,0.675952100463,0,0.281972989055,0.441160702372,0.440246075823,0.243797875913,0.121066455564,0.131803919574,0.0300159606433,0.0789999491013,0.254968013598,1.06118096791,0.144287615696,10.631745588,2.13115430956,0,0.177467698986,0.65508231538,0,0.627157873734,0.478520855944,1.04544593486,1.33030053353,2.53682056481,0.284454909941,1.47640362214,0.0507785451027,0,0,0.104863980954,0.279527088092,0.0361058863029,0.318938659851,0
El Milagro Latin Food Market,Grocery Store,-88.52585001500,30.36871351000,155,STORE-155,0,6.27690497052,2.27074244865,0,16.642819704,10.0605417,2.52603671285,0,1.99849436457,1.76649835871,1.25167703028,0,5.09319544341,2.65007308789,2.15158332514,8.25275344129,1.28210283268,0.115434445088,3.05014912592,0,4.90066232723,10.8645436967,0.48692310239,0.805896364148,2.00134598551,0,1.64524513423,3.46097173715,0,1.6762752157,0,1.5249753989,0.439948499792,0.9797405612,2.92809554983,5.23551210696,0,0,15.1871689081,1.07044590776,0.936936824367,0,0.848690615452,0.250129442131,6.12417506518,0,2.49558482316,2.7741823985,0,2.04990820727,1.57214359993,0,0,0,1.67441323071,0,0.375774745977,0.252462286382,1.70200728555,0.374733821581,0.0641182393081,0.146159087111,0.0224992016195,0,0.23551852572,0.536103443692,0.12194077885,1.26451774005,0,0,0.20847179586,0.757328014649,0.672787810279,0,0,1.04381668245,4.58696998868,1.21671715696,4.79441235721,1.25379792865,0.0592852940619,0,0.403706063621,0.10805690898,0,0,0,2.63957909417
Swainers Quick Stop,Convenience Store,-89.26448496700,30.37959531500,156,STORE-156,0,0,0,0,0,0,0,0,0,0,0.837147904211,0,0,0,3.74687790623,0,2.53819676693,0,0,0,0,8.97581168006,0,1.15723332787,1.33979247929,0,3.03013604792,0,6.91168402652,2.30312667602,1.68910878391,4.66785134348,0.96887341225,1.67112622238,0.80806434185,0,0.746591738827,0,29.6306283461,1.14260047027,1.18652965337,0,0,0,0,1.96246724139,0,0,0,6.27946111813,1.25807486027,0,0,0,1.47857322401,0.591538364701,0,0.272777387517,1.75350736637,0.679829691866,0,0.0547380981077,0.0575180173836,0.106039615843,0,0.590883088537,0,0,0,0,0.126042258695,0,0,0,0.567261070713,1.83702165912,0,5.61726931297,1.2795569918,1.31585084403,0.350796835524,0,0,0.215685710529,6.96017161655,0.898076817168,0.255977725734,3.2664532734
Dollar General,Convenience Store,-89.34446485200,30.40918071200,157,STORE-157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24150394945,8.65736310559,0,0,0,0,0,0,0.2233924974,1.93783293214,0,0,0,0,0,0,1.20130555321,1.00181692806,1.06913869531,1.35674587708,0,0,0,1.13965456839,29.1051690994,1.2246031019,0,0,1.60397409155,0.202806656377,5.85340800921,0,1.77489300397,0,0,20.2624484998,0,0,6.24948319093,1.37428286527,0.706813537425,1.87650627097,0,1.18526122541,0.370630160768,0.290352902335,0.0810962163702,0,0,0.112230648777,0,0,0,0,0,0,0.0402648553137,0,0.797381732791,0,0.289158512116,1.62880913315,1.9828187587,4.21376937715,0,1.3733224203,0.707488708482,0,0.943164509904,0.0506835083424,11.647028214,0.745195311634,0,0
Dedeaux Community Grocery,Convenience Store,-89.41095657400,30.55101766000,158,STORE-158,0,2.01774329417,0,0,0,10.615444716,0,1.24515230021,0,0,0,0,0,0,2.0326506843,18.6282187955,0,0,0,0,0,0,0,1.90582712047,2.20394354635,2.32559844637,0,0,0,0,1.50006243323,1.42351018534,0,1.11578300556,0,0,1.30844648586,0.76819963873,24.2617595697,1.46263755044,0.660398799723,0,0,0,7.06189474968,0,0,0,0,19.5723945349,0,0,5.29439033399,0,0,0,0,1.08297684923,0.959577042911,0.376714266803,0,0,0.0353438849738,0.130732382958,0,0,0,1.67088270205,0,0,0,0,0,0.875763102633,0,0,0,4.87849332566,0,1.21772414644,0.154507858827,0,0,0,5.30579922814,0,0,8.5060405564
Wal-Mart Supercenter,Superstore,-89.19048675000,30.33136709000,159,STORE-159,0,7.0150723779,2.55002772524,0,0,4.37564832835,0.879316677971,1.32889286451,1.53011432993,0.936292682668,0.726529980743,3.19707066162,0,2.26885955498,2.48211943375,4.03105061207,4.7033047574,0.0875739229497,2.49008305738,0,3.58872883451,4.10193121315,0,1.23629932513,1.75448603639,2.24787227839,1.12502608472,1.48224707228,1.50942857375,0.829697906322,0.93714814621,3.55972993546,0.252953314459,0.694072156738,1.2046816357,2.54687136226,0,0.697462765058,16.4495197977,1.00619790145,0.67695336004,0.301420654926,0.515388245595,0.238763427213,7.49582273709,0.929908447342,2.20927515842,1.77429037717,6.10099112274,0,1.30011116535,5.00019379655,2.20082153626,0.571366913853,0,0.563118724241,0.496073640994,0,0,0.23081676394,0.0542770146554,0.0381901316453,0.0380943939861,0.0539254844918,0.199136777645,0.0444169150645,0.209717262606,1.89396739669,1.13936926774,0,0.0399722964684,0.234869659288,0.594617685731,0,0,0,0.788902904414,2.21784078894,0.463578363124,0.657745902955,0,0.532166922053,0.886306882266,0.0369693158406,0.142852203661,0.0539894556132,1.3506976109,3.10173316275
Oaks,Convenience Store,-88.45545102300,30.42426204300,16,STORE-16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.54,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,2.10,0.00,2.80,0.00,0.00,0.00,0.00,1.13,0.00,1.01,1.63,0.00,0.00,1.55,1.79,28.95,1.82,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71,1.76,5.36,5.03,0.00,0.00,2.78,0.00,0.00,1.44,0.58,0.10,0.00,0.07,0.09,0.00,0.12,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.06,0.00,0.00,0.15,0.51,0.96,0.00,3.18
53 Kwik Stop,Convenience Store,-89.28942834200,30.58656677800,160,STORE-160,0,0,0,0,0,0,1.64552661669,0,1.4182757068,0.748156202155,0,0,0,2.23627400127,3.70525911284,8.7358834569,1.31804230597,0,0,0,0,0,0.168750393034,1.5842256286,0.764238850505,4.51039788813,0,0,0,0,0.827236001336,0.499217544503,1.1183054102,1.40429286472,1.47722046268,0,0.499429213455,1.67805017703,0,1.54083803623,1.02886073872,0,0,0.38127690017,0,0,0,0,0,6.40020991838,0,0,0,1.05052147346,1.02333001235,2.31883240309,0,0,0.708720388856,0.245540919664,0,0,0.0570406116202,0.212404138551,0,1.00024848765,0,0,0,0,0,0,1.00293405493,0,0.403878218027,0,0,0,1.06441009466,2.30574668107,0.639292676295,0,0,0.172984863695,10.5585384902,0,0,2.44527365725
Bond Food Store,Convenience Store,-89.12228305900,30.55953654900,161,STORE-161,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76469379019,2.48656860929,0,2.44327338807,0,0,0,0,0,0,1.71146905135,0,2.25412868654,0,0,0,0,3.46096990961,1.89963915006,0,2.26310417182,0,0.81674310671,0,2.12870868801,18.3841219946,0,0,0,1.61868165546,0.331170328792,0,0,0,0,0,5.32423483997,1.59932843615,0,4.10558045989,0,1.18335293085,1.05184338819,0,0,1.10032511811,0.766668088136,0.069742544327,0.0739507175622,0,0.0315978747954,0,0,0.234329007062,5.11221841047,0,0,0,0.80803040355,0,0,0,0.430198112611,1.16706009113,0,0,0,0.30934881217,0,0,0.142870463429,0,0,0,0
Dollar General,Convenience Store,-89.13879830100,30.66664370900,162,STORE-162,0,0,4.55457487868,0,0,0,0,0,0,0,0.950087243949,0,4.63995061848,4.18016101766,1.15365442934,40.9973126656,1.90548892187,0.247633681989,0,0,0,0,0,1.43726024646,2.0453866947,0,0,0,0,1.27128441162,1.43960721373,2.53287878436,1.05126612617,1.21883938658,0,4.39507889887,1.98701077071,0,0,1.47452898603,1.24111132667,0,0,0.442037981408,0,2.27696194784,0,0,0,0,0.998853016303,0,4.078105205,0.897387161329,1.47566330339,0,0,0,0.524892908083,0.453722584013,0.0465617427484,0.0717128269283,0.0659589759967,0.151220474955,0,1.06549894123,0,6.56449549793,0,0,0.139519803146,0.297587710111,0.467507029224,0,0.403744072324,0.885389102061,0.511997287144,0,0,2.08395905708,0.331866006829,0,0,0.077966624963,0,0,0,7.27289110071
Fairley Road Grocery,Convenience Store,-89.12177425200,30.62274357200,163,STORE-163,0,0,0,4.94233874173,0,0,0,0,1.5320950134,0,0,0,0,1.95406660132,4.81120464534,32.6201802757,0.591684359771,0.309088737754,0,0,7.98220128009,0,0,0.813365281262,0.670915105973,4.44206809724,0,0,4.85267589324,0,1.20261542632,4.95198887963,0.515117720683,1.52820513966,1.48128196646,0,2.16420128913,0,18.9226113223,1.0947863509,0,0,0,0,8.90561463141,2.56556194576,0,0,0,3.26770837252,0.939013867727,0,7.73197592539,0,1.44023958548,0.979836892234,0.523296164682,0.590288419421,0.296923994689,0,0.0612694815171,0,0.0832438328676,0.200721674981,0,1.08510991873,0,0,0,0,0.162663328703,0,0.788383269589,1.42874099334,0.519915445479,0,0,1.67977038743,1.44538607672,0,0.337887544966,3.83669988876,0,0.1412539216,8.39352828205,0,0.246603453023,0
J & M Superettee,Convenience Store,-89.19245314300,30.57168761000,164,STORE-164,0,4.09651589243,0,0,0,0,0,0,0,0,1.2316659551,0,4.78966021288,0,4.04221723618,0,1.28659305691,0,0,0,7.29779855349,0,0.128292077677,2.20868698069,0,1.87604361775,0,0,0,0,2.67543560877,0,0,0,0,1.11483713004,1.33490762185,1.37269932763,16.9039483553,1.27590959431,0,0,1.5174631988,0.540892785919,0,0,0,0,0,11.8266830973,0,0,6.83243615163,1.22186397625,0,0,0,0.930544432536,0.46240104454,0.589584340505,0.0601182627271,0.0762865412617,0.0760093241275,0.187187683777,0,1.1212167691,0.224419996513,2.10885002993,2.17812152411,0,0.0882620807674,0,0.70807482221,1.67618861337,0.424647962157,0.723364887888,0,0,0,0.791713086533,0,2.93766211449,0,0.111745424309,6.13726262807,0.0459761538215,0,3.44799969494
Jackie's Grocery,Convenience Store,-89.25147884300,30.54476036900,165,STORE-165,0,0,0,8.10818160097,0,17.1223972317,0,0,0,0.538927377291,0,0,0,0,1.51477227144,41.3723929292,2.3892780786,0,0,0,9.86343814004,0,0,2.31308103171,1.89787308177,0,0,0,0,0,0,4.02602238848,0,1.23832747581,0,0,0.992501296315,1.64488811242,0,1.67517702574,1.09119999707,0,0,0.35804600265,0,0,0,0,0,20.7748601308,1.15958772868,0,2.988191121,0,1.49990709952,2.40033532623,0,0.326786963522,0.619560586591,0.410105661912,0.0676783410822,0,0,0.0950489385493,0,0.288601958409,0.281010665991,0,0,0,0.195092166938,0.495918565059,0.919392482902,0,0.340221098128,0,0,0,0,2.09989613336,0.507090096169,0.0466856552653,0,0.193072953003,5.1280215922,0.27857936493,0,4.29818539207
Circle K,Convenience Store,-89.38782045900,30.30271395300,166,STORE-166,0,8.66672870611,0,0,0,0,0,0,0,0,0,0,0,5.37274968271,4.51883543173,0,2.58070947789,0.11939429865,0,0,0,0,0.219699264904,2.00421527802,1.42741469547,0,0,0,6.92430467394,0,4.57418319695,1.24488457404,0.702983535085,1.94217707883,0,2.9375709317,0.517673039265,0.976667117055,16.5762623144,1.36520965586,0.811579866174,0,0,0.37977102075,0,0,0,0,0,0,1.73954444124,0,1.832443113,0,0.603215395074,0.659783180795,0.449412825266,0.694153780375,1.22648160224,0.259344124313,0.0350884752432,0,0.0398309080534,0.108069606126,0,0.485406698875,0.248108723248,4.45689747493,0,0,0.192837031728,0,0.500459103004,0,0,0,0,0,0,2.32163726412,0.626141744058,0.533472665563,0.372441202945,0.087941122798,0,0,0,12.7705399101
Dollar General,Convenience Store,-88.50924371600,30.39890489700,17,STORE-17,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,1.35,5.20,0.60,0.00,0.00,0.00,0.00,0.00,0.19,0.72,1.78,1.30,0.92,0.00,0.00,0.00,0.64,1.03,0.28,0.78,1.04,1.77,0.52,0.78,19.25,1.21,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.77,1.24,0.00,3.16,0.00,0.54,0.47,0.32,0.58,0.44,0.26,0.05,0.05,0.03,0.03,0.00,0.07,0.21,1.18,1.55,0.00,0.04,0.24,0.26,1.68,0.25,0.45,0.86,0.00,0.26,0.55,0.02,2.80,0.00,0.05,0.15,0.00,0.00,4.04
Kangaroo Express,Convenience Store,-88.53124615100,30.44866058100,18,STORE-18,1,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,3.38,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.38,0.00,0.00,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.09,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,0.84,0.00,0.00,0.17,0.00,0.00,0.00,0.00
Dollar General,Convenience Store,-88.54136912200,30.45598529300,19,STORE-19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,1.35,5.20,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.60,1.20,0.00,0.00,0.00,0.00,0.68,1.03,0.29,0.78,1.04,1.33,0.51,1.05,19.25,1.21,0.43,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.00,2.02,1.61,1.61,0.83,0.00,0.58,0.36,0.26,0.05,0.05,0.03,0.06,0.00,0.07,0.21,0.00,0.00,0.00,0.04,0.24,0.26,0.00,0.25,0.45,0.86,3.36,0.26,0.52,0.03,0.19,0.40,0.05,0.17,0.06,0.00,4.04
Food Giant,Grocery Store,-88.90186591000,30.39735796100,2,STORE-2,1,4.77,3.81,9.59,5.78,9.59,1.47,0.81,1.10,1.94,0.49,2.95,1.73,1.34,1.04,8.72,0.57,0.04,0.00,0.90,4.63,8.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,1.16,0.60,0.30,0.60,0.30,6.70,1.01,1.74,2.15,0.00,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.05,0.04,0.24,0.06,0.12,11.49,2.08,0.00,0.04,1.76,1.16,2.97,0.00,0.40,4.70,4.70,7.64,0.64,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Helena Trading Post,Convenience Store,-88.51500700000,30.48756010000,20,STORE-20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,8.64,0.00,0.00,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00,2.40,0.00,0.00,1.18,1.55,24.95,1.57,0.64,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,1.57,1.36,2.24,0.00,0.31,0.90,0.00,0.00,0.00,0.05,0.11,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.09,0.21,0.00,0.00,0.00
Steven Mabry Grocery,Convenience Store,-88.51905922100,30.47267318500,21,STORE-21,1,6.22,3.33,11.04,0.00,5.25,1.61,1.36,0.00,0.40,0.00,0.00,10.81,1.46,3.68,2.11,1.16,0.00,0.28,1.23,6.43,7.96,0.16,1.79,1.43,2.38,3.10,2.10,0.00,1.74,1.06,1.27,0.39,0.77,1.86,0.79,0.56,0.77,19.45,1.22,0.54,0.00,0.64,0.00,5.35,0.00,2.26,0.00,0.00,1.91,0.97,0.00,4.53,1.57,1.57,1.32,0.29,0.35,0.42,0.32,0.06,0.06,0.04,0.07,0.00,0.16,0.24,1.05,0.00,0.00,0.00,0.00,0.59,0.00,0.00,1.89,0.00,0.00,1.52,1.71,0.47,2.45,1.04,0.04,0.04,0.07,0.00,1.89
Piggly Wiggly,Grocery Store,-88.54152784000,30.45647750000,22,STORE-22,1,4.77,3.81,9.59,14.41,2.40,1.47,1.42,2.33,1.94,0.50,4.43,5.09,1.63,0.97,5.52,0.62,0.00,2.02,0.90,4.63,4.63,0.11,0.85,1.25,0.92,2.41,2.72,3.94,1.07,0.92,1.21,0.28,0.93,1.76,2.30,0.54,1.40,18.45,1.16,0.62,0.30,0.64,0.19,6.25,1.64,1.03,2.58,0.00,2.59,1.23,3.78,1.74,0.00,0.52,0.71,0.29,0.41,0.26,0.29,0.07,0.05,0.05,0.05,0.23,0.08,0.16,0.82,2.08,0.23,0.04,0.25,0.33,1.71,0.00,0.51,1.11,1.71,0.31,0.02,0.02,0.00,0.12,0.06,0.14,0.07,0.42,1.45
Kangaroo Express,Convenience Store,-88.82603008900,30.41601124100,23,STORE-23,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.78,0.00,0.00,1.49,0.00,0.00,0.00,0.00,0.00,0.00,1.74,1.45,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.95,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.38,0.00,0.00,3.20,0.00,0.00,1.56,0.33,0.00,0.00,0.09,0.21,0.00,0.07,0.21,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.91,0.84,0.19,0.00,0.17,0.00,0.00,0.00,0.00
Broome's Big B Exxon,Convenience Store,-88.82976209000,30.43226797000,24,STORE-24,1,6.22,3.33,0.00,0.00,1.59,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,1.35,14.86,1.40,0.00,0.00,0.00,0.00,0.00,0.12,2.10,2.41,0.00,0.00,0.00,0.00,0.00,1.06,4.20,0.61,1.70,2.07,4.45,0.97,1.40,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,3.77,0.00,0.00,1.40,0.00,0.65,1.33,0.38,0.09,0.00,0.05,0.13,0.00,0.10,0.30,8.36,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.30,0.00,6.26,0.89,0.59,0.03,0.11,0.00,0.00,0.00,0.00,0.00,10.11
Infinity & Beyond,Convenience Store,-88.82767985000,30.41642060000,25,STORE-25,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.23,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15,0.00,0.00,0.00,0.00,0.92,0.23,0.00,0.00,0.00,15.75
St Andrews Shell,Convenience Store,-88.71094932700,30.35492195300,26,STORE-26,1,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.58,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,2.02,1.45,1.50,0.00,0.00,0.00,0.00,4.08,0.00,0.85,1.86,0.00,0.00,0.85,0.00,0.00,1.35,1.63,0.00,1.63,0.47,0.00,0.00,0.00,0.00,0.00,4.19,1.37,0.00,4.53,0.00,1.63,0.00,0.66,0.00,1.73,0.41,0.00,0.00,0.07,0.19,0.00,0.36,0.00,5.16,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,1.45,0.06,0.00,0.00,0.16,0.00,0.23,0.00,5.42
Winn Dixie Food Stores,Grocery Store,-88.81914328000,30.41611615000,27,STORE-27,1,7.66,3.33,9.64,12.05,14.41,1.32,1.29,2.59,1.16,0.77,2.95,3.46,2.70,1.25,7.92,0.96,0.09,3.37,1.42,5.29,5.29,0.23,0.93,0.93,1.34,1.47,1.79,4.05,1.98,1.01,1.66,0.37,1.08,1.40,2.96,0.54,1.08,22.45,0.94,0.80,0.35,0.80,0.21,11.18,2.77,1.84,2.78,6.70,1.92,1.23,7.36,0.00,0.72,0.64,0.69,0.29,0.30,0.68,0.34,0.08,0.08,0.02,0.06,0.26,0.09,0.18,1.18,2.31,0.17,0.06,1.25,1.51,1.79,1.42,1.15,4.78,5.10,1.69,0.95,0.02,0.24,0.82,0.06,0.28,0.09,0.45,1.49
Sunshine Whole Foods,Grocery Store,-88.80579013600,30.41508611800,28,STORE-28,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,12.29,12.29,0.52,0.00,3.01,0.00,0.00,7.48,4.15,0.00,4.08,2.54,0.00,0.00,3.11,7.07,0.00,0.00,0.00,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,0.00,5.46,0.00,2.07,2.32,0.00,0.00,0.00,0.72,0.18,0.37,0.00,0.43,0.00,1.12,0.00,0.00,0.00,0.00,0.21,0.00,0.00,2.56,0.00,0.00,5.44,6.85,0.00,2.42,0.08,2.60,0.00,0.00,0.48,0.00,0.00,0.00
Wal-Mart Supercenter,Superstore,-88.76141142300,30.40933093600,29,STORE-29,1,7.09,2.80,8.97,2.41,2.41,1.15,0.90,1.87,1.16,0.64,3.67,3.82,1.18,1.21,4.64,0.64,0.05,2.81,0.64,3.26,3.33,0.15,0.61,0.74,2.37,1.08,2.32,2.48,0.94,0.82,1.10,0.27,0.78,1.22,3.27,0.50,1.03,19.60,1.25,0.64,0.28,0.60,0.21,8.74,1.01,1.73,1.71,5.78,1.60,1.07,2.09,1.52,0.53,0.53,0.57,0.24,0.40,0.00,0.27,0.05,0.05,0.03,0.00,0.19,0.06,0.20,1.07,1.70,0.16,0.04,0.66,0.37,1.12,1.23,0.57,0.64,2.45,0.89,0.64,0.02,1.87,0.69,0.05,0.14,0.06,0.35,2.66
